,3000_1m,4000_1m,5000_1m,6000_1m,3000_3m,4000_3m,5000_3m,6000_3m,3000_6m,4000_6m,5000_6m,6000_6m,3000_12m,4000_12m,5000_12m,6000_12m
146,2,2,1,2,5,5,6,6,6,7,7,7,7,7,7,7
147,2,0,2,2,6,6,4,7,6,7,7,7,7,7,7,7
148,4,0,0,1,6,6,6,6,6,7,7,7,7,7,7,7
149,2,0,0,0,5,5,5,7,6,7,7,7,7,7,7,7
150,6,4,5,5,5,5,6,7,7,7,7,7,7,7,7,7
151,4,2,4,5,5,6,6,5,6,7,7,7,7,7,7,7
152,4,2,4,5,5,6,5,6,6,7,7,7,7,7,7,7
153,4,0,1,2,5,6,6,6,6,7,7,7,7,7,7,7
154,2,0,1,4,6,5,4,6,6,7,7,7,7,7,7,7
155,2,0,0,0,5,4,4,5,6,7,7,7,7,7,7,7
156,6,5,5,6,5,5,6,7,7,7,7,7,7,7,7,7
157,4,4,5,5,6,5,6,6,7,6,7,7,7,7,7,7
158,4,1,3,5,5,5,6,7,6,7,7,7,7,7,7,7
159,2,2,2,5,5,5,5,7,7,7,7,7,7,7,7,7
160,2,2,2,2,4,6,6,6,7,7,7,7,7,7,7,7
161,2,0,0,2,5,4,6,7,7,7,7,7,7,7,7,7
162,2,5,5,6,5,5,6,7,7,7,7,7,7,7,7,7
163,2,5,5,5,5,7,6,7,7,7,7,7,7,7,7,7
164,0,5,4,5,5,5,6,7,7,7,7,7,7,7,7,7
165,2,4,5,5,6,7,5,7,7,7,7,7,7,7,7,7
166,0,2,2,1,5,5,6,6,7,7,7,7,7,7,7,7
167,0,0,2,5,6,6,6,5,7,7,7,7,7,7,7,7
168,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7
169,4,4,4,6,5,5,6,5,7,7,7,7,7,7,7,7
170,2,4,5,5,5,6,6,6,7,7,7,7,7,7,7,7
171,2,4,4,4,6,5,6,6,7,7,7,7,7,7,7,7
172,1,1,1,4,6,6,6,6,7,7,7,7,7,7,7,7
173,0,0,3,4,6,5,5,6,7,7,7,7,7,7,7,7
174,5,4,6,5,5,5,7,6,7,7,7,7,7,7,7,7
175,5,5,5,4,5,6,6,6,6,7,7,7,7,7,7,7
176,0,5,4,5,6,5,6,7,6,7,7,7,7,7,7,7
177,1,5,3,6,5,6,6,7,7,7,7,7,7,7,7,7
178,0,2,4,4,6,6,7,7,7,7,7,7,7,7,7,7
179,0,2,1,4,4,7,6,5,7,7,7,7,7,7,7,7
180,6,5,6,6,6,7,7,5,7,7,7,7,7,7,7,7
181,5,4,5,5,6,5,6,5,7,7,7,7,7,7,7,7
182,4,4,3,5,5,5,6,7,6,7,7,7,7,7,7,7
183,4,2,5,4,6,5,5,6,7,7,7,7,7,7,7,7
184,1,1,2,4,5,6,5,7,6,7,7,7,7,7,7,7
185,0,1,0,5,5,6,6,6,6,7,7,7,7,7,7,7
186,5,5,6,6,5,6,7,6,7,7,7,7,7,7,7,7
187,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7
188,0,2,5,5,5,6,7,5,7,7,7,7,7,7,7,7
189,2,4,5,5,6,5,6,7,6,7,7,7,7,7,7,7
190,2,4,4,6,5,5,7,6,7,7,7,7,7,7,7,7
191,2,1,4,2,5,5,6,7,7,7,7,7,7,7,7,7
192,4,5,6,6,7,5,7,7,7,7,7,7,7,7,7,7
193,4,5,5,6,6,5,6,6,7,7,7,7,7,7,7,7
194,4,5,4,6,6,5,7,7,7,7,7,7,7,7,7,7
195,4,2,4,6,4,6,7,7,7,7,7,7,7,7,7,7
196,2,2,4,5,6,5,6,6,7,7,7,7,7,7,7,7
197,0,4,4,5,5,5,6,6,7,7,7,7,7,7,7,7
198,5,5,5,6,6,5,7,7,7,7,7,7,7,7,7,7
199,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7
200,4,5,5,5,7,6,5,7,7,7,7,7,7,7,7,7
201,5,4,5,5,5,5,6,7,7,7,7,7,7,7,7,7
202,1,4,4,5,4,7,6,6,7,7,7,7,7,7,7,7
203,2,2,5,5,5,7,6,6,6,7,7,7,7,7,7,7
204,6,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7
205,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7
206,2,5,5,5,6,5,6,6,7,7,7,7,7,7,7,7
207,4,4,4,5,6,6,6,7,7,7,7,7,7,7,7,7
208,2,3,4,2,6,5,7,7,7,7,7,7,7,7,7,7
209,4,4,4,4,6,6,7,7,7,7,7,7,7,7,7,7
210,4,6,4,7,7,5,6,7,7,7,7,7,7,7,7,7
211,4,2,6,6,5,6,6,7,6,6,7,7,7,7,7,7
212,2,5,2,5,5,6,5,7,7,7,7,7,7,7,7,7
213,2,2,1,5,6,6,7,7,7,7,7,7,7,7,7,7
214,2,1,2,4,5,6,4,7,7,7,7,7,7,7,7,7
215,0,0,2,4,4,6,7,6,7,7,7,7,7,7,7,7
216,2,4,5,6,5,6,6,6,7,7,7,7,7,7,7,7
217,1,2,5,5,5,4,6,6,7,6,7,7,7,7,7,7
218,2,2,4,5,6,6,6,6,7,7,7,7,7,7,7,7
219,0,2,2,4,2,5,6,6,6,7,7,7,7,7,7,7
220,1,2,4,5,5,5,5,5,6,7,7,7,7,7,7,7
221,1,2,4,2,4,6,5,7,7,7,7,7,7,7,7,7
222,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7
223,4,2,4,5,6,5,5,7,7,7,7,7,7,7,7,7
224,1,2,4,5,5,5,6,5,6,7,7,7,7,7,7,7
225,4,1,2,4,4,5,5,6,7,7,7,7,7,7,7,7
226,1,1,4,4,5,5,5,5,7,7,7,7,7,7,7,7
227,1,2,1,2,5,6,5,7,6,7,7,7,7,7,7,7
228,2,5,4,6,5,5,6,6,7,7,7,7,7,7,7,7
229,2,2,1,4,5,5,5,5,6,7,7,7,7,7,7,7
230,2,1,4,4,5,5,5,7,7,7,7,7,7,7,7,7
231,1,1,0,4,2,4,6,6,6,7,7,7,7,7,7,7
232,2,1,2,1,6,6,6,4,7,7,7,7,7,7,7,7
233,0,1,0,2,3,5,4,6,7,7,7,7,7,7,7,7
234,4,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7
235,0,2,5,5,5,6,5,6,7,7,7,7,7,7,7,7
236,2,2,4,4,6,5,6,7,7,7,7,7,7,7,7,7
237,0,1,0,2,4,2,7,7,7,7,7,7,7,7,7,7
238,2,1,2,2,4,7,7,6,7,7,7,7,7,7,7,7
239,1,1,0,1,4,4,4,6,7,7,7,7,7,7,7,7
240,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7
241,0,2,2,4,4,6,7,5,7,7,7,7,7,7,7,7
242,2,1,2,5,6,6,7,7,7,7,7,7,7,7,7,7
243,0,1,2,5,4,6,7,6,7,7,7,7,7,7,7,7
244,2,1,2,1,5,6,6,7,7,7,7,7,7,7,7,7
245,0,1,0,2,6,6,6,6,7,7,7,7,7,7,7,7
246,5,5,6,6,6,7,6,7,7,7,7,7,7,7,7,7
247,1,4,4,6,7,6,6,7,7,7,7,7,7,7,7,7
248,5,0,5,5,7,6,7,6,7,7,7,7,7,7,7,7
249,0,4,2,4,5,7,7,7,7,7,7,7,7,7,7,7
250,1,2,4,5,7,6,6,7,7,7,7,7,7,7,7,7
251,0,1,1,2,4,7,6,6,7,7,7,7,7,7,7,7
252,2,4,4,5,6,5,6,6,7,7,7,7,7,7,7,7
253,3,4,1,4,6,6,7,6,7,7,7,7,7,7,7,7
254,1,2,2,4,6,6,6,6,7,7,7,7,7,7,7,7
255,0,2,1,2,5,6,6,6,7,7,7,7,7,7,7,7
256,2,1,2,2,5,4,6,6,7,7,7,7,7,7,7,7
257,1,1,2,4,6,6,7,6,7,7,7,7,7,7,7,7
258,5,4,5,6,6,5,5,7,6,7,7,7,7,7,7,7
259,1,4,2,4,5,5,6,6,7,7,7,7,7,7,7,7
260,2,2,2,4,6,4,6,6,7,7,7,7,7,7,7,7
261,0,0,2,4,5,6,6,6,7,7,7,7,7,7,7,7
262,4,2,2,2,5,6,6,6,6,7,7,7,7,7,7,7
263,4,4,2,1,6,5,6,6,6,7,7,7,7,7,7,7
264,4,5,4,5,5,7,5,5,6,7,6,7,7,7,7,7
265,4,4,4,4,6,6,6,7,7,7,7,7,7,7,7,7
266,4,4,4,5,6,5,7,6,6,7,7,7,7,7,7,7
267,4,4,4,1,6,7,6,6,7,7,7,7,7,7,7,7
268,0,2,2,2,5,6,7,7,7,7,7,7,7,7,7,7
269,2,2,2,2,4,4,6,6,7,7,7,7,7,7,7,7
270,4,4,6,5,6,6,6,6,7,7,6,7,7,7,7,7
271,1,4,4,5,5,6,6,7,7,7,7,7,7,7,7,7
272,2,2,0,6,6,6,7,7,7,7,7,7,7,7,7,7
273,2,2,2,4,5,6,6,7,7,7,7,7,7,7,7,7
274,0,2,2,1,6,7,5,7,7,7,7,7,7,7,7,7
275,4,1,2,2,6,6,7,7,7,7,7,7,7,7,7,7
276,4,4,5,6,6,7,6,7,7,7,7,7,7,7,7,7
277,4,4,4,4,5,6,7,7,6,7,7,7,7,7,7,7
278,1,2,2,4,6,5,6,7,7,7,7,7,7,7,7,7
279,2,1,2,4,6,7,6,7,7,7,7,7,7,7,7,7
280,2,2,0,4,6,6,7,7,7,7,7,7,7,7,7,7
