,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
327,2,6,9,7,1,7,8,7,0,9,8,7,1,8,8,7
328,2,6,8,7,2,9,8,7,0,8,8,7,1,9,8,7
329,2,6,7,6,0,8,8,7,0,9,8,7,0,8,8,7
330,1,7,9,7,4,8,8,7,2,7,8,7,4,7,8,7
331,1,8,8,7,0,7,8,7,0,9,8,7,0,7,8,7
332,0,7,8,7,2,9,8,7,4,9,8,7,1,9,8,7
333,0,8,8,7,1,7,8,7,1,9,8,7,0,9,8,7
334,2,4,8,7,0,7,8,7,0,9,8,7,0,9,8,7
335,2,4,9,7,0,7,8,7,1,7,8,7,0,8,8,7
336,2,4,8,7,4,8,8,7,1,7,8,7,2,8,8,7
337,0,6,8,7,1,7,8,7,1,9,8,7,0,8,8,7
338,0,6,8,7,0,7,8,7,0,9,8,7,1,9,8,7
339,0,7,8,7,0,7,8,7,0,9,8,7,0,9,7,7
340,0,7,8,7,0,6,8,7,0,7,7,7,1,9,8,7
341,0,7,8,7,0,7,8,7,0,9,8,7,0,9,8,7
342,0,6,9,7,2,6,8,7,2,9,8,7,3,7,8,7
343,1,8,8,7,1,6,8,7,2,8,8,7,0,9,8,7
344,0,7,8,7,1,7,8,7,0,7,8,7,2,9,8,7
345,0,6,8,7,0,7,8,7,0,8,8,7,0,8,8,7
346,0,4,8,7,0,8,8,7,0,8,8,7,0,9,8,7
347,0,8,8,7,0,7,8,7,0,8,8,7,0,9,8,7
348,0,6,8,7,0,7,8,7,0,8,8,7,2,9,8,7
349,0,4,8,7,0,7,8,7,1,7,8,7,1,8,8,7
350,0,4,8,7,0,7,8,7,0,7,8,7,0,8,8,7
351,0,5,8,7,0,7,8,7,0,8,8,7,0,8,8,7
352,0,6,8,7,0,8,8,7,0,9,8,7,0,9,7,7
353,0,6,8,7,0,8,8,7,1,9,8,7,0,7,7,7
354,0,7,8,7,0,7,8,7,0,8,8,7,2,8,8,7
355,1,7,8,7,0,7,8,7,0,7,8,7,0,8,8,7
356,1,6,8,7,0,7,8,7,0,9,8,7,0,9,8,7
357,0,4,8,7,0,7,8,7,0,8,8,7,0,9,8,7
358,0,6,8,7,0,7,8,7,0,9,8,7,0,9,8,7
359,0,7,8,7,0,8,8,7,0,8,8,7,1,9,8,7
360,1,7,8,7,1,7,8,7,0,9,8,7,2,8,8,7
361,2,6,9,7,0,7,8,7,0,8,8,7,2,9,8,7
362,2,6,8,7,0,7,8,7,0,8,8,7,0,8,8,7
363,2,6,8,7,0,8,8,7,0,7,7,7,0,8,8,7
364,0,6,8,7,0,8,8,7,0,8,8,7,0,8,8,7
365,0,8,8,7,0,7,8,7,1,7,8,7,0,9,8,7
366,2,8,8,7,5,5,8,7,2,9,8,7,4,9,8,7
367,4,5,7,7,1,8,8,7,2,9,8,7,2,7,7,7
368,4,6,9,7,2,6,8,7,0,9,8,7,2,8,8,7
369,4,5,8,7,1,6,8,7,2,9,8,7,4,8,7,7
370,4,5,8,7,1,8,8,7,0,8,7,7,0,8,7,7
371,2,5,8,7,1,6,8,7,1,9,7,7,1,9,8,7
372,0,6,9,7,2,7,8,7,2,8,8,7,5,8,8,7
373,2,7,8,7,2,7,8,7,4,8,8,7,4,8,8,7
374,0,9,8,7,2,6,8,7,2,9,8,7,2,9,8,7
375,2,6,8,7,1,6,8,7,2,9,7,7,2,9,8,7
376,0,8,8,7,1,5,8,7,1,9,7,7,2,9,8,7
377,2,6,8,7,1,9,7,7,1,9,8,7,2,9,8,7
378,2,5,8,7,0,6,8,7,4,9,8,7,4,7,8,7
379,1,5,8,7,4,8,8,7,2,8,8,7,2,9,8,7
380,0,5,8,7,0,8,8,7,0,8,8,7,2,8,7,7
381,2,6,8,7,1,8,8,7,1,6,8,7,1,9,8,7
382,0,5,8,7,0,5,8,7,0,8,8,7,2,9,7,7
383,1,5,8,7,0,7,8,7,1,8,7,7,1,9,7,7
384,0,5,8,7,2,5,8,7,3,9,8,7,2,7,8,7
385,1,6,8,7,2,7,8,7,4,9,8,7,4,9,8,7
386,0,6,8,7,0,8,8,7,4,9,8,7,1,8,8,7
387,0,5,8,7,1,8,8,7,1,7,8,7,2,9,7,7
388,0,4,8,7,0,8,8,7,2,9,7,7,2,7,7,7
389,1,7,8,7,1,6,8,7,1,9,8,7,1,9,8,7
390,2,9,8,7,1,5,8,7,5,9,8,7,4,9,8,7
391,2,5,8,7,2,8,8,7,2,8,8,7,4,9,8,7
392,2,7,8,7,0,8,8,7,1,9,7,7,3,6,7,7
393,1,6,8,7,1,9,8,7,1,9,8,7,2,9,7,7
394,2,5,8,7,0,8,8,7,2,9,8,7,2,9,8,7
395,4,6,9,7,1,9,8,7,1,8,7,7,0,8,7,7
396,4,7,7,7,2,6,8,7,3,8,8,7,5,8,8,7
397,4,6,8,7,2,9,8,7,2,8,8,7,2,9,7,7
398,0,8,8,7,0,8,8,7,0,9,7,7,2,7,8,7
399,1,5,8,7,2,8,8,7,0,8,8,7,5,7,7,7
