,3000_1m,3000_3m,3000_6m,3000_12m,4000_1m,4000_3m,4000_6m,4000_12m,5000_1m,5000_3m,5000_6m,5000_12m,6000_1m,6000_3m,6000_6m,6000_12m
222,2,2,4,6,2,2,4,6,2,2,5,6,2,3,4,6
223,2,3,4,6,1,2,4,6,2,2,4,6,2,4,5,6
224,0,2,4,6,1,2,4,6,2,2,4,6,2,2,4,6
225,2,2,4,6,0,2,4,6,1,3,4,6,2,3,5,6
226,0,2,4,6,0,2,4,6,2,2,5,6,2,4,6,6
227,0,2,3,6,1,4,4,6,0,2,4,6,1,4,5,6
228,1,2,4,6,2,2,4,6,2,4,4,6,2,3,4,6
229,1,2,2,6,1,2,4,6,0,2,3,6,2,2,4,6
230,1,3,4,6,0,2,4,6,2,3,4,6,2,4,4,6
231,0,1,2,6,0,2,4,6,0,2,4,6,2,3,4,6
232,1,4,4,6,0,3,4,6,1,4,4,6,0,2,4,6
233,0,2,3,6,0,2,4,6,0,2,4,6,1,3,4,6
234,2,3,4,6,2,3,4,6,2,4,5,6,2,4,4,6
235,0,2,4,5,1,3,4,6,2,2,4,6,2,3,4,6
236,1,4,4,6,1,2,4,6,2,4,5,6,2,4,5,6
237,0,2,4,5,0,2,4,6,0,3,4,6,1,3,5,6
238,1,3,4,6,0,4,4,6,1,4,5,6,1,3,4,6
239,0,2,4,6,0,2,4,6,0,2,5,6,0,3,4,6
240,2,4,5,6,2,3,4,6,2,4,5,6,2,4,5,6
241,0,2,4,6,1,3,4,6,1,3,5,6,2,2,5,6
242,1,3,4,6,0,3,4,6,1,4,4,6,2,4,5,6
243,0,2,4,6,0,3,4,6,1,3,5,6,2,3,5,6
244,1,2,5,6,0,3,5,6,1,4,5,6,0,4,6,6
245,0,2,4,6,0,3,4,6,0,2,4,6,1,3,5,6
246,2,3,4,6,2,4,4,6,2,4,5,6,2,4,5,6
247,0,3,4,6,2,3,4,6,2,2,4,6,2,4,5,6
248,2,4,4,6,0,2,4,6,2,4,6,6,2,3,4,6
249,0,2,4,6,2,3,4,6,0,3,5,6,2,4,5,6
250,0,4,4,6,1,3,4,6,2,4,6,6,2,4,6,6
251,0,2,4,6,0,4,4,6,0,3,5,6,1,4,6,6
252,1,3,5,6,2,2,4,6,2,3,5,6,2,3,5,6
253,1,2,3,6,2,3,4,6,0,3,4,6,2,2,4,6
254,0,3,4,6,1,3,4,6,1,3,5,6,2,4,5,6
255,0,2,4,6,1,2,4,6,0,3,5,6,1,3,5,6
256,1,2,4,6,0,2,4,6,1,4,5,6,1,3,4,6
257,0,3,4,6,0,3,5,6,1,4,5,6,2,3,5,6
258,2,3,4,6,2,3,4,6,2,2,5,6,2,4,5,6
259,0,2,4,6,2,2,4,6,1,4,5,6,2,3,5,6
260,1,2,5,6,1,3,4,6,1,4,6,6,2,4,5,6
261,0,2,3,6,0,2,4,6,1,4,4,6,2,2,4,6
262,2,2,4,6,1,4,5,6,1,2,6,6,1,3,4,6
263,2,3,3,5,2,2,6,6,1,4,5,6,0,4,5,6
264,2,2,4,6,2,4,5,6,2,2,4,6,2,3,4,6
265,2,3,4,5,2,4,5,6,2,4,5,6,2,4,5,6
266,2,3,4,5,2,3,4,6,2,4,6,6,2,3,5,6
267,2,3,4,6,2,4,5,6,2,3,6,6,0,3,5,6
268,0,2,5,6,1,4,4,6,1,4,5,6,1,4,5,6
269,1,3,5,6,1,3,5,6,1,4,4,6,1,3,5,6
270,2,3,5,6,2,3,4,6,2,2,4,6,2,3,5,6
271,0,2,4,6,2,2,4,6,2,4,4,6,2,4,5,6
272,1,3,6,6,1,3,5,6,0,3,5,6,2,4,5,6
273,1,3,5,6,1,3,5,6,1,4,5,6,2,4,5,6
274,0,2,5,6,1,4,5,6,1,2,5,6,0,4,6,6
275,2,4,4,6,0,2,5,6,1,4,5,6,1,4,5,6
276,2,2,4,6,2,4,5,6,2,3,5,6,2,3,5,6
277,2,2,4,5,2,3,4,6,2,4,5,6,2,4,5,6
278,0,2,5,6,1,2,4,6,1,3,5,6,2,4,5,6
279,1,3,4,6,0,4,5,6,1,3,6,6,2,4,6,6
280,1,2,6,6,1,2,5,6,0,3,6,6,2,4,6,6
281,0,2,4,6,0,4,5,6,0,4,6,6,1,4,5,6
282,2,2,5,6,2,2,5,6,2,4,5,6,2,3,5,6
283,2,4,4,6,2,4,4,6,2,3,4,6,2,4,6,6
284,0,2,5,6,0,3,4,6,0,2,5,6,2,3,5,6
285,0,3,4,6,0,3,5,6,0,4,6,6,1,4,6,6
286,0,2,5,6,0,3,5,6,0,4,6,6,1,2,5,6
287,0,4,4,6,1,4,6,6,1,4,5,6,0,4,6,6
288,1,2,5,6,2,2,5,6,2,2,6,6,2,2,5,6
289,1,3,4,6,2,3,5,6,2,3,5,6,2,3,5,6
290,0,3,5,6,0,2,5,6,0,4,5,6,2,3,5,6
291,1,2,4,6,1,3,5,6,2,4,6,6,2,4,6,6
292,0,3,5,6,0,3,5,6,0,3,6,6,1,4,6,6
293,0,2,5,6,1,3,6,6,0,3,6,6,1,4,6,6
294,2,2,5,6,1,2,5,6,2,3,5,6,2,2,6,6
295,0,3,5,6,0,3,4,6,2,2,6,6,2,4,5,6
296,1,2,5,6,0,2,5,6,0,4,5,6,2,2,6,6
297,0,2,4,6,2,4,5,6,2,4,5,6,1,4,6,6
298,0,2,5,6,0,2,5,6,0,3,6,6,0,4,5,6
299,0,2,5,6,0,3,5,6,0,4,6,6,1,4,5,6
300,1,2,5,6,2,2,4,6,2,4,5,6,2,2,4,6
301,2,2,4,5,2,3,5,6,1,4,5,6,2,4,5,6
302,1,2,4,6,1,2,5,6,0,3,5,6,1,3,5,6
303,2,2,4,6,0,4,5,6,0,2,6,6,0,4,5,6
304,1,2,4,5,1,2,5,6,0,3,5,6,1,3,6,6
305,1,2,4,6,0,2,5,6,0,4,5,6,1,3,6,6
306,2,2,4,6,1,3,5,6,2,3,5,6,2,3,5,6
307,2,2,4,5,1,2,5,6,1,2,6,6,2,2,5,6
308,0,3,6,6,0,3,5,6,0,3,5,6,2,4,5,6
309,0,3,5,6,0,2,5,6,0,2,6,6,0,2,5,6
310,0,3,5,6,0,3,5,6,0,4,6,6,0,3,5,6
311,1,2,4,6,0,2,6,6,0,3,5,6,0,3,5,6
312,2,2,4,6,1,2,4,6,0,3,5,6,2,3,5,6
313,1,2,4,6,1,2,4,6,1,3,5,6,2,2,4,6
314,0,3,5,6,0,3,5,6,0,3,5,6,2,3,5,6
315,0,3,5,6,0,3,5,6,0,3,5,6,0,4,5,6
316,0,3,5,6,0,3,5,6,0,3,5,6,0,4,5,6
317,0,3,5,6,0,3,5,6,0,4,5,6,0,3,5,6
318,0,3,4,6,0,3,5,6,2,3,5,6,2,3,5,6
319,0,2,5,6,0,2,5,6,0,3,5,6,1,3,5,6
320,0,3,4,6,0,3,5,6,0,3,5,6,1,4,5,6
321,1,2,4,6,0,2,5,6,0,3,5,6,1,3,5,6
322,1,2,4,6,0,3,5,6,0,4,5,6,0,4,5,6
323,1,2,4,6,0,2,5,6,0,4,5,6,0,3,5,6
324,0,2,4,6,1,2,4,6,0,3,5,6,1,3,5,6
325,0,2,5,6,1,2,5,6,0,3,5,6,0,4,5,6
326,0,2,4,6,0,3,5,6,1,3,6,6,2,4,5,6
327,1,2,4,6,0,3,5,6,0,4,5,6,0,3,5,6
328,1,2,4,6,0,3,5,6,0,3,5,6,0,3,5,6
329,1,2,4,5,0,3,5,6,0,4,6,6,0,3,6,6
330,0,3,4,6,2,3,5,6,1,3,5,6,2,3,5,6
331,0,3,5,6,0,3,5,6,0,3,5,6,0,3,6,6
332,0,3,5,6,1,3,5,6,2,3,5,6,0,3,5,6
333,0,3,5,6,0,3,5,6,0,3,5,6,0,3,6,6
334,1,2,3,6,0,3,5,6,0,3,5,6,0,3,5,6
335,1,2,4,6,0,3,5,6,0,3,5,6,0,3,5,6
336,1,2,3,5,2,3,5,6,0,3,5,6,0,3,5,6
337,0,2,4,6,0,3,5,6,0,3,4,6,0,3,5,6
338,0,2,4,6,0,3,5,6,0,3,5,6,0,3,5,6
339,0,3,4,6,0,3,5,6,0,3,5,6,0,4,6,6
340,0,3,4,6,0,2,5,6,0,3,6,6,0,4,5,6
341,0,3,5,6,0,2,5,6,0,3,5,6,0,4,5,6
342,0,2,4,6,1,2,5,6,0,3,5,6,1,3,5,6
343,0,2,4,6,0,2,5,6,1,3,5,6,0,3,5,6
344,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6
345,0,2,5,6,0,3,5,6,0,3,5,6,0,3,5,6
346,0,2,4,6,0,3,5,6,0,3,5,6,0,3,6,6
347,0,3,5,6,0,2,5,6,0,3,5,6,0,3,5,6
348,0,2,4,6,0,3,5,6,0,3,5,6,1,3,5,6
349,0,2,5,6,0,3,5,6,0,2,5,6,0,3,5,6
350,0,2,4,6,0,3,5,6,0,3,5,6,0,3,5,6
351,0,2,5,6,0,3,5,6,0,3,5,6,0,3,5,6
352,0,2,5,6,0,3,5,6,0,3,5,6,0,4,6,6
353,0,2,5,6,0,3,5,6,0,4,5,6,0,4,5,6
354,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6
355,0,4,5,6,0,3,5,6,0,3,5,6,0,3,5,6
356,0,2,5,6,0,3,5,6,0,3,6,6,0,3,5,6
357,0,2,5,6,0,3,5,6,0,3,5,6,0,4,5,6
358,0,2,5,6,0,3,5,6,0,3,5,6,0,3,5,6
359,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6
360,0,3,4,6,0,2,5,6,0,3,5,6,0,3,5,6
